overlap_id,provider_a,item_a,title_a,provider_b,item_b,title_b,match_method,confidence,same_carrier_hash_verified,notes
OVL-0657,TextGrid GRETIL,TG-GRE-0727,Sphuṭārthā Śrīghanācārasaṃgrahaṭīkā,Original GRETIL catalogue,GRE-00235,Jayaraksita: Sphutartha Srighanacarasamgrahatika [comm. on Srighanacarasamgraha] (input by members of the Sanskrit Buddhist Canon Input Project),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0658,TextGrid GRETIL,TG-GRE-0728,Kalpadrumāvadānamālā,Original GRETIL catalogue,GRE-00238,Kalpadrumavadanamala (input by Klaus Wille),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0659,TextGrid GRETIL,TG-GRE-0729,Bhāvanākrama,Original GRETIL catalogue,GRE-00676,Kamalasila: Bhavanakrama (input by members of the Sanskrit Buddhist Canon Input Project),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0660,TextGrid GRETIL,TG-GRE-0730,Kāraṇḍavyūha,Original GRETIL catalogue,GRE-00241,Karandavyuha (input by members of the Sanskrit Buddhist Canon Input Project),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0661,TextGrid GRETIL,TG-GRE-0731,Kāśyapaparivartasūtra,Original GRETIL catalogue,GRE-00245,Kasyapaparivartasutra (input by Klaus Wille),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0662,TextGrid GRETIL,TG-GRE-0732,Kalpanāmaṇḍitikā,Original GRETIL catalogue,GRE-00257,Kumaralata: Kalpanamanditika (input by Klaus Wille),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0663,TextGrid GRETIL,TG-GRE-0733,"Mahāsaṃnipātaratnaketudhāraṇīsūtra, 1-6, 10-11",Original GRETIL catalogue,GRE-00274,"Mahasannipataratnaketudharanisutra, or Ratnaketuparivarta, alternative version (input by members of the Sanskrit Buddhist Canon Input Project)",EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0664,TextGrid GRETIL,TG-GRE-0734,Pramāṇavārttikakārikā (without the svārthānumāna-chapter),Original GRETIL catalogue,GRE-00648,Dharmakirti: Pramanavarttikakarika (input by Motoi Ono),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0665,TextGrid GRETIL,TG-GRE-0735,Nyāyāvatāra with the Nyāyāvatāravivṛti commentary by Siddharṣigaṇin,Original GRETIL catalogue,GRE-00585,"Siddhasena Mahamati: Nyayavatara, with Siddharsi-ganin's Nyayavataravivrti (input by Piotr Balcerowicz)",EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0666,TextGrid GRETIL,TG-GRE-0736,Dharmaskandha,Original GRETIL catalogue,GRE-00216,Dharmaskanda (input by Klaus Wille),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0667,TextGrid GRETIL,TG-GRE-0737,Suvarṇaprabhāsasūtra,Original GRETIL catalogue,GRE-00358,Suvarnaprabhasasutra [ = Suvarnabhasottamasutra] (input by members of the Sanskrit Buddhist Canon Input Project),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0668,TextGrid GRETIL,TG-GRE-0738,Suvikrāntavikrāmiparipṛcchā,Original GRETIL catalogue,GRE-00360,Suvikrantavikramipariprccha (input by members of the Sanskrit Buddhist Canon Input Project),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0669,TextGrid GRETIL,TG-GRE-0739,Tarkarahasya,Original GRETIL catalogue,GRE-00727,Tarkarahasya (provided by Helmut Krasser),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0670,TextGrid GRETIL,TG-GRE-0740,Fragments of Prajñāpāramitā texts (from 16 sources),Original GRETIL catalogue,GRE-00309,"Prajnaparamita texts, fragments (input by Klaus Wille)",EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0671,TextGrid GRETIL,TG-GRE-0741,Udānavarga,Original GRETIL catalogue,GRE-00368,Udanavarga (input by Muneo Tokunaga),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0672,TextGrid GRETIL,TG-GRE-0742,Mahāyānasūtrālaṃkāra,Original GRETIL catalogue,GRE-00185,Asanga: Mahayanasutralankara (input by members of the Sanskrit Buddhist Canon Input Project),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0673,TextGrid GRETIL,TG-GRE-0743,Mahāyānasūtrālaṃkāra with Vasubandhu's commentary (Bhāṣya) = Msa,Original GRETIL catalogue,GRE-00184,"Asanga: Mahayanasutralankara, with Vasubandhu's Bhasya (input by Jens Braarvig)",EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0674,TextGrid GRETIL,TG-GRE-0744,"Āgamaśāstra (= Gauḍapādakārikā, Gauḍapādīyakārikā, a verse commentary on the Māṇḍūkya-Upaniṣad)",Original GRETIL catalogue,GRE-00531,"Gaudapada: Agamasastra [ = Gaudapadakarika, Gaudapadiyakarika] (input by Peter Schreiner)",EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0675,TextGrid GRETIL,TG-GRE-0745,Aśokāvadāna,Original GRETIL catalogue,GRE-00190,Asokavadana [ = Avadana 29 of the Divyavadana ] (input by members of the Sanskrit Buddhist Canon Input Project),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0676,TextGrid GRETIL,TG-GRE-0747,Bodhasāra,Original GRETIL catalogue,GRE-00535,Narahari: Bodhasara (input by Jennifer Cover),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0677,TextGrid GRETIL,TG-GRE-0748,Parātriṃśikā with Abhinavagupta's Parātriṃśikāvivaraṇa (lacks the Apabhramsa passages),Original GRETIL catalogue,GRE-00613,"Paratrimsika, with Abhinavagupta's Paratrimsikavivarana (input by Somadeva Vasudeva)",EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0678,TextGrid GRETIL,TG-GRE-0749,Vedārthasaṃgraha,Original GRETIL catalogue,GRE-00546,Ramanuja: Vedarthasamgraha (input by Sadanori Ishitobi),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0679,TextGrid GRETIL,TG-GRE-0750,Buddhist yoga manual,Original GRETIL catalogue,GRE-00205,Buddhist Yoga manual [Buddhistisches Yogalehrbuch] (input by Klaus Wille),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0680,TextGrid GRETIL,TG-GRE-0751,Tantrasāra,Original GRETIL catalogue,GRE-00604,Abhinavagupta: Tantrasara (input by Oliver Hellwig),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0681,TextGrid GRETIL,TG-GRE-0752,Paramārthasāra with Yogarāja's Paramārthasārasaṃgrahavivṛti commentary,Original GRETIL catalogue,GRE-00601,"Abhinavagupta: Paramarthasara, with Yogaraja's commentary (input by Lyne Bansat-Boudon, Yves Codet and Judit Törzsök)",EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0682,TextGrid GRETIL,TG-GRE-0753,Abhisamayālaṃkāravṛttiḥ sphuṭārthā,Original GRETIL catalogue,GRE-00627,Abhisamayalankaravrttih sphutartha (input by members of the Sanskrit Buddhist Canon Input Project),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0683,TextGrid GRETIL,TG-GRE-0754,Mīmāṃsāsūtra,Original GRETIL catalogue,GRE-00512,Jaimini: Mimamsasutra (input by members of the Sansknet Project),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0684,TextGrid GRETIL,TG-GRE-0755,Yogasūtra with Bhāṣya,Original GRETIL catalogue,GRE-00575,Patanjali: Yogasutra with Bhasya [alternative version] (input by Muneo Tokunaga),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0685,TextGrid GRETIL,TG-GRE-0756,Vajracchedikāṭīkā,Original GRETIL catalogue,GRE-00239,Kamalasila: Vajracchedikatika [comm. on the Vajracchedika Prajnaparamita ] (input by members of the Sanskrit Buddhist Canon Input Project),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0686,TextGrid GRETIL,TG-GRE-0757,Mahāparinirvāṇasūtra,Original GRETIL catalogue,GRE-00267,Mahaparinirvanasutra (input by Klaus Wille),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0687,TextGrid GRETIL,TG-GRE-0758,Mahāsaṃnipātaratnaketudhāraṇīsūtra or Ratnaketuparivarta (=RKP),Original GRETIL catalogue,GRE-00273,"Mahasannipataratnaketudharanisutra, or Ratnaketuparivarta (input by Klaus Wille)",EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0688,TextGrid GRETIL,TG-GRE-0759,Cīvaravastu,Original GRETIL catalogue,GRE-00209,"Civaravastu [ = Vinayavastu , 7] (input by Klaus Wille)",EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0689,TextGrid GRETIL,TG-GRE-0760,Svayaṃbhupurāṇa,Original GRETIL catalogue,GRE-00363,Svayambhu-Purana (input by members of the Sanskrit Buddhist Canon Input Project),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0690,TextGrid GRETIL,TG-GRE-0761,"Tattvacintāmaṇi, Śabdakhāṇḍa from Śabdaprāmāṇyavāda to Jātiśaktivāda (incomplete)",Original GRETIL catalogue,GRE-00579,"Gangesa: Tattvacintamani, Sabdakhanda (input by members of the Sansknet project)",EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0691,TextGrid GRETIL,TG-GRE-0762,Nyāyakusumāñjali,Original GRETIL catalogue,GRE-00586,Udayana: Nyayakusumanjali (SidNyayavNAVinput by members of the Sansknet project),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0692,TextGrid GRETIL,TG-GRE-0763,Hetubinduṭīkā,Original GRETIL catalogue,GRE-00632,Arcata: Hetubindutika [alternative version] (input by members of the Sanskrit Buddhist Canon Input Project),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0693,TextGrid GRETIL,TG-GRE-0764,Jātakamālā,Original GRETIL catalogue,GRE-00183,Aryasura: Jatakamala,EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0694,TextGrid GRETIL,TG-GRE-0765,Prakaraṇapañcikā with Nārāyaṇabhaṭṭa's Nyāyasiddhi,Original GRETIL catalogue,GRE-00520,"Salikanathamisra: Prakaranapancika, with Jayapuri Narayanabhatta's comm. (input by members of the Sansknet project)",EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0695,TextGrid GRETIL,TG-GRE-0766,"Śāstradīpikā (Jaimini's Mīmāṃsāsūtra 1,1.1-23)",Original GRETIL catalogue,GRE-00517,Parthasarathi Misra: Sastradipika (input by members of the Sansknet Projekt),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0696,TextGrid GRETIL,TG-GRE-0767,Bodhisattvayogācāracatuḥśatakaṭīkā,Original GRETIL catalogue,GRE-00644,Candrakirti: Bodhisattvayogacaracatuhsatakatika (input by Klaus Wille),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0697,TextGrid GRETIL,TG-GRE-0768,Mālinīślokavārttika,Original GRETIL catalogue,GRE-00599,Abhinavagupta: Malinislokavarttika (input by Jürgen Hanneder),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0698,TextGrid GRETIL,TG-GRE-0769,Tattvopaplavasiṃha,Original GRETIL catalogue,GRE-00750,Jayarasi: Tattvopaplavasimha (input by Somadeva Vasudeva),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0699,TextGrid GRETIL,TG-GRE-0770,Anuvyākhyāna a Dvaita verse commentary on Bādarāyaṇa's Brahmasūtra,Original GRETIL catalogue,GRE-00542,"Madhva (Anandatirtha): Anuvyakhyana , a verse commentary on Badarayana's Brahmasutra (input by members of the Sansknet project)",EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0700,TextGrid GRETIL,TG-GRE-0771,Daśabhūmikasūtra,Original GRETIL catalogue,GRE-00211,Dasabhumikasutra (input by members of the Sanskrit Buddhist Canon Input Project),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0701,TextGrid GRETIL,TG-GRE-0772,Dvāviṃśatyavadānakathā,Original GRETIL catalogue,GRE-00222,Dvavimsatyavadanakatha (input by Klaus Wille),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0702,TextGrid GRETIL,TG-GRE-0773,Ātmasiddhi,Original GRETIL catalogue,GRE-00551,"Yamuna: Siddhitraya, with commentary (input by members of the Sansknet project)",EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0703,TextGrid GRETIL,TG-GRE-0774,Hetubinduṭīkā (commentary on Dharmakīrti's Hetubindu),Original GRETIL catalogue,GRE-00631,Arcata: Hetubindutika [comm. on Dharmakirti's Hetubindu] (provided by Helmut Krasser),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0704,TextGrid GRETIL,TG-GRE-0775,Gheraṇḍasaṃhitā,Original GRETIL catalogue,GRE-00571,"Gheranda-Samhita (input by Peter Thomi, ed. by Peter Schreiner)",EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0705,TextGrid GRETIL,TG-GRE-0776,Jātakamālā,Original GRETIL catalogue,GRE-00228,"Gopadatta: Jatakamala (input by Michael Hahn, proof-read by Klaus Wille)",EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0706,TextGrid GRETIL,TG-GRE-0777,Brahmasiddhi,Original GRETIL catalogue,GRE-00533,Mandana Misra [Mandanamisra]: Brahmasiddhi (input by Diwakar Acharya),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0707,TextGrid GRETIL,TG-GRE-0778,Śrāvakabhūmi,Original GRETIL catalogue,GRE-00186,Asanga: Sravakabhumi [based on Tokyo ed.] (input by Klaus Wille),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0708,TextGrid GRETIL,TG-GRE-0779,Nibandhāvalī,Original GRETIL catalogue,GRE-00717,Ratnakirti: Nibandhavali (input by members of the Sanskrit Buddhist Canon Input Project),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0709,TextGrid GRETIL,TG-GRE-0780,Abhisamācārikadharma,Original GRETIL catalogue,GRE-00165,"Abhisamacarikadharma of the Mahasamghika-Lokottaravadins (input by Abhisamacarika-Dharma Study Group, Taisho University)",EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0710,TextGrid GRETIL,TG-GRE-0781,Madhyamakāloka,Original GRETIL catalogue,GRE-00677,Kamalasila: Madhyamakaloka (input by members of the Sanskrit Buddhist Canon Input Project),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0711,TextGrid GRETIL,TG-GRE-0782,Nyāyabinduprakaraṇa with Vinītadeva's Nyāyabinduvistaraṭīkā (Śiṣyahita) and Dharmottara's Nyāyabinduṭīkā,Original GRETIL catalogue,GRE-00647,Dharmakirti: Nyayabinduprakarana (input by members of the Sanskrit Buddhist Canon Input Project),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0712,TextGrid GRETIL,TG-GRE-0783,Pramāṇavārttisvavṛtti,Original GRETIL catalogue,GRE-00649,Dharmakirti: Pramanavarttikasvavrtti (input by Motoi Ono),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0713,TextGrid GRETIL,TG-GRE-0784,Yuktidīpikā a commentary on Īśvarakṛṣṇa's Sāṃkhyakārikā,Original GRETIL catalogue,GRE-00559,"Isvarakrsna: Samkhyakarika, with Yuktidipika commentary (input by Dhaval Patel)",EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0714,TextGrid GRETIL,TG-GRE-0785,Abhidharmadīpa with auto(?)entary Vibhāṣāprabhāvṛtti,Original GRETIL catalogue,GRE-00743,"Vimalamitra(?): Abhidharmadipa, with auto(?)-commentary Vibhasaprabhasavrtti (input by members of the Sanskrit Buddhist Canon Input Project)",EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0715,TextGrid GRETIL,TG-GRE-0786,Sāratama,Original GRETIL catalogue,GRE-00326,Ratnakarasanti: Saratama [a Panjika on the Astasahasrika Prajnaparamita ] (input by members of the Sanskrit Buddhist Canon Input Project),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0716,TextGrid GRETIL,TG-GRE-0787,Vinayasūtra,Original GRETIL catalogue,GRE-00231,"Gunaprabha (c. 5th cent.): Vinayasutra [a sutra-style compendium of the Vinayavastu ] (input by Yoshiyasu Yonezawa et al., Taisho University)",EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0717,TextGrid GRETIL,TG-GRE-0788,Abhidharmasamuccayabhāṣya,Original GRETIL catalogue,GRE-00624,Abhidharmasamuccayabhasya (input by members of the Sanskrit Buddhist Canon Input Project),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0718,TextGrid GRETIL,TG-GRE-0789,Īśvarapratyabhijñāvimarśinī,Original GRETIL catalogue,GRE-00597,Abhinavagupta: Isvarapratyabhijnavimarsini [commentary on Utpaladeva's Isvarapratyabhijnakarika] (input by Masahiro Takano),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0719,TextGrid GRETIL,TG-GRE-0790,Saddharmalaṅkāvatārasūtra,Original GRETIL catalogue,GRE-00329,Saddharmalankavatarasutra [Lankavatarasutra] (input by members of the Sanskrit Buddhist Canon Input Project),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0720,TextGrid GRETIL,TG-GRE-0791,Sarvatathāgatatattvasaṃgraha,Original GRETIL catalogue,GRE-00345,Sarvatathagatatattvasamgraha (input by Udip Shakya and Anula Shakya),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0721,TextGrid GRETIL,TG-GRE-0792,Dharmasamuccaya,Original GRETIL catalogue,GRE-00654,Dharmasamuccaya (input by members of the Sanskrit Buddhist Canon Input Project),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0722,TextGrid GRETIL,TG-GRE-0793,Nyāyavārttikatātparyapariśuddhi 1,Original GRETIL catalogue,GRE-00587,Udayana: Nyayavarttikatatparyaparisuddhi (input by members of the Sansknet project),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0723,TextGrid GRETIL,TG-GRE-0794,Śikṣāsamuccaya,Original GRETIL catalogue,GRE-00723,Santideva: Siksasamuccaya (input by Mirek Rozehnahl and Jens Braarvig),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0724,TextGrid GRETIL,TG-GRE-0795,"Jātakamālā, 1-8, 11-12, 19-20, 22, 24, 26, 32, 35",Original GRETIL catalogue,GRE-00233,"Haribhatta: Jatakamala, Jatakas 1-8, 11-12, 19-20, 22, 24, 26, 32, 35 (input by Michael Hahn and Klaus Wille [Jat. 1])",EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0725,TextGrid GRETIL,TG-GRE-0796,Bhagavadāśayānusaraṇabhāsya,Original GRETIL catalogue,GRE-00530,Bhaskara: Bhagavadasayanusaranabhasya (on Bhagavadgita 1-9) (input by Takahiro Kato),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0726,TextGrid GRETIL,TG-GRE-0797,Samādhirājasūtra,Original GRETIL catalogue,GRE-00333,Samadhirajasutra (input by members of the Sanskrit Buddhist Canon Input Project),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0727,TextGrid GRETIL,TG-GRE-0798,Karuṇāpuṇḍarīkasūtra,Original GRETIL catalogue,GRE-00244,Karunapundarikasutra (input by members of the Sanskrit Buddhist Canon Input Project),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0728,TextGrid GRETIL,TG-GRE-0799,Mīmāṃsaślokavārttika with Sucaritamiśra's Kāśikā,Original GRETIL catalogue,GRE-00514,Kumarila Bhatta: Mimamsaslokavarttika [with Sucaritamisra's Kasika] (input by members of the Sansknet Project),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0729,TextGrid GRETIL,TG-GRE-0800,Śikṣāsamuccaya,Original GRETIL catalogue,GRE-00723,Santideva: Siksasamuccaya (input by Mirek Rozehnahl and Jens Braarvig),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0730,TextGrid GRETIL,TG-GRE-0801,Nyāyasūtra with Vātsyāyana's Nyāyabhāṣya,Original GRETIL catalogue,GRE-00582,"Gautama: Nyayasutra, with Vatsyayana's Bhasya (input by Indology Student Team, University of Tokyo)",EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0731,TextGrid GRETIL,TG-GRE-0802,Nyāyasūtra with Vātsyāyana's Nyāyabhāṣya,Original GRETIL catalogue,GRE-00583,"Gautama: Nyayasutra, with Vatsyayana's Bhasya [alternative version, not proof-read!] (input by members of the Sansknet Project)",EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
