gretil_item_id,language_section,category_path,catalogue_title,catalogue_context,downloadable_url_count,downloadable_urls,all_links,restricted_download_noted,converted_files_unavailable,expired_source_noted,agent_can_download_now,acquisition_route,public_use_status,next_action,catalogue_source_url
GRE-00891,Dravidian Languages,Dravidian Languages > Tamil > A,Arunakirinatar (15th cent.): Cevalviruttam (input by K. Kalyanasundaram),Arunakirinatar (15th cent.): Cevalviruttam (input by K. Kalyanasundaram) Download from Project Project Madurai PM0023-1 (E),2,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm023-1u.htm,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm023-1u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm023-1u.htm,False,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00892,Dravidian Languages,Dravidian Languages > Tamil > A,Arunakirinatar (15th cent.): Kantaralankaram (input by K. Kalyanasundaram),Arunakirinatar (15th cent.): Kantaralankaram (input by K. Kalyanasundaram) Download from Project Madurai PM0023-1 (B),2,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm023-1u.htm,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm023-1u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm023-1u.htm,False,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00893,Dravidian Languages,Dravidian Languages > Tamil > A,Arunakirinatar (15th cent.): Kantaranuputi (input by K. Kalyanasundaram),Arunakirinatar (15th cent.): Kantaranuputi (input by K. Kalyanasundaram) Download from Project Madurai PM0023-1 (A),2,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm023-1u.htm,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm023-1u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm023-1u.htm,False,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00894,Dravidian Languages,Dravidian Languages > Tamil > A,Arunakirinatar (15th cent.): Mayilviruttam (input by K. Kalyanasundaram),Arunakirinatar (15th cent.): Mayilviruttam (input by K. Kalyanasundaram) Download from Project Madurai PM0023-1 (D),2,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm023-1u.htm,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm023-1u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm023-1u.htm,False,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00895,Dravidian Languages,Dravidian Languages > Tamil > A,Arunakirinatar (15th c.): Tiruppukal (input by A.S. Maniam),Arunakirinatar (15th c.): Tiruppukal (input by A.S. Maniam) Download from Project Madurai Part 1 (verses 1-330) PM0180 Part 2 (verses 331-670) PM0187 Part 3 (verses 671-1000) PM0189 Part 4 (verses 1001-1326) PM0191,5,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm180__u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm187__u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm189__u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm191__u.htm,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm180__u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm180__u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm187__u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm187__u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm189__u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm189__u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm191__u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm191__u.htm,False,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00896,Dravidian Languages,Dravidian Languages > Tamil > A,Arunakirinatar (15th cent.): Velviruttam (input by K. Kalyanasundaram),Arunakirinatar (15th cent.): Velviruttam (input by K. Kalyanasundaram) Download from Project Madurai PM0023-1 (C),2,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm023-1u.htm,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm023-1u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm023-1u.htm,False,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00897,Dravidian Languages,Dravidian Languages > Tamil > A,Arunanti Civacariyar (13th cent.): Irupavirupahtu (input by K. Loganathan ),Arunanti Civacariyar (13th cent.): Irupavirupahtu (input by K. Loganathan ) Download from Project Madurai PM0068a,2,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm068__u.htm,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm068__u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm068__u.htm,False,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00898,Dravidian Languages,Dravidian Languages > Tamil > A,Ativirarama Pantiyan (1539-1610?): Verriverkai,Ativirarama Pantiyan (1539-1610?): Verriverkai Download from Project Madurai PM0139,2,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm139__u.htm,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm139__u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm139__u.htm,False,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00899,Dravidian Languages,Dravidian Languages > Tamil > A,Auvaiyar (10th - 12th cent.): Works [Atticutti - Konraiventan - Muturai - Nalvali] (input by K. Kalyanasundaram),Auvaiyar (10th - 12th cent.): Works [Atticutti - Konraiventan - Muturai - Nalvali] (input by K. Kalyanasundaram) Download from Project Madurai PM0002,2,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm002__u.htm,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm002__u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm002__u.htm,False,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00900,Dravidian Languages,Dravidian Languages > Tamil > C,Canmuka Tacan: Kantan manampuri cintu (input by P.I. Arasu & Mahitha Sridhar),Canmuka Tacan: Kantan manampuri cintu (input by P.I. Arasu & Mahitha Sridhar) Download from Project Madurai PM0149B,2,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm149__u.htm,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm149__u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm149__u.htm,False,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00901,Dravidian Languages,Dravidian Languages > Tamil > C,"Cayankontar [Ceyankontar, Jayankontar] (12th cent.): Kalinkattupparani (input by P.R. Sivakumar)","Cayankontar [Ceyankontar, Jayankontar] (12th cent.): Kalinkattupparani (input by P.R. Sivakumar) Download from Project Madurai PM0123",2,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm123__u.htm,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm123__u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm123__u.htm,False,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00902,Dravidian Languages,Dravidian Languages > Tamil > C,Civanana Munivar ( = Civanana Cuvami; c. 1725-1785): Comecar mutumolivenpa (input by N.D. Logasundaram & Ms. Selvanayaki Logasundaram),Civanana Munivar ( = Civanana Cuvami; c. 1725-1785): Comecar mutumolivenpa (input by N.D. Logasundaram & Ms. Selvanayaki Logasundaram) Download from Project Madurai PM0137B,2,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm137b_u.htm,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm137b_u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm137b_u.htm,False,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00903,Dravidian Languages,Dravidian Languages > Tamil > C,Cittalaiccattanar (c. 500): Manimekalai (input by Thomas Malten & Sascha Ebeling),Cittalaiccattanar (c. 500): Manimekalai (input by Thomas Malten & Sascha Ebeling) Download from Project Madurai PM0141,2,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm141__u.htm,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm141__u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm141__u.htm,False,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00904,Dravidian Languages,Dravidian Languages > Tamil > C,Cittararuta nontic cintu (input by P.I. Arasu & Mahitha Sridhar),Cittararuta nontic cintu (input by P.I. Arasu & Mahitha Sridhar) Download from Project Madurai PM0149D,2,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm149__u.htm,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm149__u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm149__u.htm,False,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00905,Dravidian Languages,Dravidian Languages > Tamil > C,Cittar Patalkal (input by S. Anbumani),Cittar Patalkal (input by S. Anbumani) Download from Project Madurai Tokuppu I Tokuppu II,3,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm076__u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm083__u.htm,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm076__u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm076__u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm083__u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm083__u.htm,False,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00906,Dravidian Languages,Dravidian Languages > Tamil > C,"Civappirakaca Cuvami(kal), Turaimankalam (17th cent.): Nalvair nanmanimalai (input by N.D. Logasundaram & Ms. Selvanayaki Logasundaram)","Civappirakaca Cuvami(kal), Turaimankalam (17th cent.): Nalvair nanmanimalai (input by N.D. Logasundaram & Ms. Selvanayaki Logasundaram) Download from Project Madurai PM0138",2,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm138__u.htm,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm138__u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm138__u.htm,False,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00907,Dravidian Languages,Dravidian Languages > Tamil > C,"Civappirakaca Cuvami(kal), Turaimankalam (17th cent.): Nanneri (input by N.D. Logasundaram & Ms. Selvanayaki Logasundaram)","Civappirakaca Cuvami(kal), Turaimankalam (17th cent.): Nanneri (input by N.D. Logasundaram & Ms. Selvanayaki Logasundaram) Download from Project Madurai PM0139",2,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm139__u.htm,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm139__u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm139__u.htm,False,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00908,Dravidian Languages,Dravidian Languages > Tamil > C,"Cokkanatap Pulavar, Palappattatai (18th cent.): Alakar lillai vitututu (input by Deeptha Thattai)","Cokkanatap Pulavar, Palappattatai (18th cent.): Alakar lillai vitututu (input by Deeptha Thattai) Download from Project Madurai PM0103",2,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm103__u.htm,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm103__u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm103__u.htm,False,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00909,Dravidian Languages,Dravidian Languages > Tamil > C,"Cokkanatap Pulavar, Palappattatai (18th cent.): Tamil vitututu (input by S. Anbumani)","Cokkanatap Pulavar, Palappattatai (18th cent.): Tamil vitututu (input by S. Anbumani) Download from Project Madurai PM0040",2,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm040__u.htm,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm040__u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm040__u.htm,False,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00910,Dravidian Languages,Dravidian Languages > Tamil > C,"Colaikkili [ = U.L.M. Atheek]: Kakam kalaitta kanavu (input by N. Kannan, R. Padmanabha Iyer)","Colaikkili [ = U.L.M. Atheek]: Kakam kalaitta kanavu (input by N. Kannan, R. Padmanabha Iyer) Download from Project Madurai PM0122",2,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm122__u.htm,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm122__u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm122__u.htm,False,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00911,Dravidian Languages,Dravidian Languages > Tamil > C,"[Collection:] Prologue Verses from Pantiya, Cola and Vijayanagara Inscriptions (input by N.D. LogaSundaram & Ms. Selvanayaki Logasundaram)","[Collection:] Prologue Verses from Pantiya, Cola and Vijayanagara Inscriptions (input by N.D. LogaSundaram & Ms. Selvanayaki Logasundaram) Download from Project Madurai PM0122",2,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm134__u.htm,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm134__u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm134__u.htm,False,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00912,Dravidian Languages,Dravidian Languages > Tamil > C,"Cuntaram Pillai, P. (1855-1891): Manonmaniyam (input by Siva Kumar Pillai)","Cuntaram Pillai, P. (1855-1891): Manonmaniyam (input by Siva Kumar Pillai) Download from Project Madurai PM0105",2,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm105__u.htm,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm105__u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm105__u.htm,False,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00913,Dravidian Languages,Dravidian Languages > Tamil > C,"Cuppiramaniya Parati, Ci. (1882-1921): Cantirikaiyin katai (input by K. Kalyanasundaram)","Cuppiramaniya Parati, Ci. (1882-1921): Cantirikaiyin katai (input by K. Kalyanasundaram) Download from Project Madurai PM0095",2,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm095__u.htm,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm095__u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm095__u.htm,False,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00914,Dravidian Languages,Dravidian Languages > Tamil > C,"Cuppiramaniya Parati, Ci. (1882-1921): Kannan Pattu (input by K. Kalyanasundaram)","Cuppiramaniya Parati, Ci. (1882-1921): Kannan Pattu (input by K. Kalyanasundaram) Download from Project Madurai PM0049",2,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm049__u.htm,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm049__u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm049__u.htm,False,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00915,Dravidian Languages,Dravidian Languages > Tamil > C,"Cuppiramaniya Parati, Ci. (1882-1921): Kuyil Pattu (input by K. Kalyanasundaram)","Cuppiramaniya Parati, Ci. (1882-1921): Kuyil Pattu (input by K. Kalyanasundaram) Download from Project Madurai PM0049",2,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm049__u.htm,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm049__u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm049__u.htm,False,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00916,Dravidian Languages,Dravidian Languages > Tamil > C,"Cuppiramaniya Parati, Ci. (1882-1921): Pancali capatam (input by Veena Jayaraman)","Cuppiramaniya Parati, Ci. (1882-1921): Pancali capatam (input by Veena Jayaraman) Download from Project Madurai PM0091",2,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm091__u.htm,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm091__u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm091__u.htm,False,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00917,Dravidian Languages,Dravidian Languages > Tamil > C,"Cuppiramaniya Parati, Ci. (1882-1921): Teciya Kitankal (input by Govardanan)","Cuppiramaniya Parati, Ci. (1882-1921): Teciya Kitankal (input by Govardanan) Download from Project Madurai PM0012-1",2,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm012-1u.htm,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm012-1u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm012-1u.htm,False,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00918,Dravidian Languages,Dravidian Languages > Tamil > C,"Cuppiramaniya Parati, Ci. (1882-1921): Teyvappatalkal (input by Govardanan)","Cuppiramaniya Parati, Ci. (1882-1921): Teyvappatalkal (input by Govardanan) Download from Project Madurai PM0012-2",2,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm012-2u.htm,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm012-2u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm012-2u.htm,False,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00919,Dravidian Languages,Dravidian Languages > Tamil > C,"Cuppiramaniya Parati, Ci. (1882-1921): [Works #2] (input by Govardanan)","Cuppiramaniya Parati, Ci. (1882-1921): [Works #2] (input by Govardanan) Download from Project Madurai PM0021",2,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm021__u.htm,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm021__u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm021__u.htm,False,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00920,Dravidian Languages,Dravidian Languages > Tamil > C,Cuppiramaniyar peril cintu (input by P.I. Arasu & Mahitha Sridhar),Cuppiramaniyar peril cintu (input by P.I. Arasu & Mahitha Sridhar) Download from Project Madurai PM0149C,2,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm149__u.htm,http://www.projectmadurai.org/index.en.html | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm149__u.htm | https://gretil.sub.uni-goettingen.de/gretil/4_drav/tamil/pm/pm149__u.htm,False,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
