slug,title_hk,language,status,parent_slug,author_slug,collections,source_present,source_title,source_publisher,source_year,metadata_license,header_license_text,rights_class,detected_license,acquisition_eligible,xml_present,text_present,xml_bytes,text_bytes,xml_sha256,text_sha256,xml_parse_valid,tei_xml_id,identity_match,structurally_analyzable,div_count,top_level_div_count,lg_count,line_count,paragraph_count,xml_id_count,duplicate_xml_id_count,first_div_n,last_div_n,first_block_id,last_block_id,parse_error
lakshminrsimhapancaratnam,लक्ष्मीनृसिंहपञ्चरत्नम्,sa,p1,,adishankaracarya,stotrani|vishnustotrani,True,लक्ष्मीनृसिंहपञ्चरत्नम्,Sri Vani Vilas Press,1910,CC0 1.0,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,5356,3760,964278e06764317adf7852d6fdf0dd97f807041687c8c8ba42dcfd6374f213b4,a508479ed823d0fcbd1a16253629ca185b3568ac9300c0ac779b6a13c2486083,True,lakshminrsimhapancaratnam,True,True,0,0,5,20,0,1,0,,,,,
lakshminrsimhakarunarasastotram,लक्ष्मीनृसिंहकरुणारसस्तोत्रम्,sa,p1,,adishankaracarya,stotrani|vishnustotrani,True,लक्ष्मीनृसिंहकरुणारसस्तोत्रम्,Sri Vani Vilas Press,1910,CC0 1.0,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,10110,7419,77856ca0796e8b10ae5230e7fa074dbbf3109e6572ea9896090e45657c84cdbb,a140da58a449df7c259a94006e6b9197ab25a0cb27b7ca7d04b03745726000e9,True,lakshminrsimhakarunarasastotram,True,True,0,0,17,68,0,1,0,,,,,
shrivishnubhujangaprayatastotram,श्रीविष्णुभुजंगप्रयातस्तोत्रम्,sa,p1,,adishankaracarya,stotrani|vishnustotrani,True,श्रीविष्णुभुजंगप्रयातस्तोत्रम्,Sri Vani Vilas Press,1910,CC0 1.0,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,8689,6247,be3f084ad5ed89483d9ebf006d29f723d770c2d7235748ddc643ab8931662203,cb835f54d29b46e3fc357c70301edc47dde61f85a3da52fb2b954c90d44c6b1f,True,shrivishnubhujangaprayatastotram,True,True,0,0,14,56,0,1,0,,,,,
vishnupadadikeshantastotram,विष्णुपादादिकेशान्तस्तोत्रम्,sa,p1,,adishankaracarya,stotrani|vishnustotrani,True,विष्णुपादादिकेशान्तस्तोत्रम्,Sri Vani Vilas Press,1910,CC0 1.0,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,37265,31544,b316db62e53dfde7e73aba82983d973803fdea50b810a47388e1a4edcd4cd032,a0b4df0839264d9c65bf8e0b0cca90f825728bcda8be89f7d32b7c3175639f96,True,vishnupadadikeshantastotram,True,True,0,0,52,208,0,1,0,,,,,
pandurangashtakam,पाण्डुरङ्गाष्टकम्,sa,p1,,adishankaracarya,stotrani|vishnustotrani,True,पाण्डुरङ्गाष्टकम्,Sri Vani Vilas Press,1910,CC0 1.0,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,6334,4402,a56fb1cbd99195df4ebadb03026ca28d2c1f79a83c3cd89c38dd69f6dcedb1a8,932607d007137e58780325b49deee30e4d1afb7443d83a2498ff45e11e0916b0,True,pandurangashtakam,True,True,0,0,9,36,0,1,0,,,,,
acyutashtakam,अच्युताष्टकम्,sa,p0,,adishankaracarya,stotrani|vishnustotrani,True,अच्युताष्टकम्,Sri Vani Vilas Press,1910,CC0 1.0,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,6180,4161,e073e1945ad7ba99b9de5661fdd573148051c569b0140075e440542f6b98bd13,710910c7e84752c36839866c13fefc249a092750d973ea1f52ec570d2eba8d51,True,acyutashtakam,True,True,0,0,9,36,0,1,0,,,,,
krshnashtakam,कृष्णाष्टकम्,sa,p1,,adishankaracarya,stotrani|vishnustotrani,True,कृष्णाष्टकम्,Sri Vani Vilas Press,1910,CC0 1.0,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,6516,4668,acdd6344b29f3e3318bd28927d4a6afa0d462079c9c367b14c7f8922c20ed795,f3df1b08ddc768631d6ae8f552a96b273183130e14490b1f1a322a1f4a840acc,True,krshnashtakam,True,True,0,0,8,32,0,1,0,,,,,
haristuti,हरिस्तुतिः,sa,p1,,adishankaracarya,stotrani|vishnustotrani,True,हरिस्तुतिः,Sri Vani Vilas Press,1910,CC0 1.0,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,23553,18746,63140b62fce121efddbc0727c6d867a41a9e8ff25b38f56d2071e5cd05d4de95,743546f490e02541ae9c89de13021f8856a2275927a4c781635f9f1bbbc1c58d,True,haristuti,True,True,0,0,43,172,0,1,0,,,,,
govindashtakam,गोविन्दाष्टकम्,sa,p1,,adishankaracarya,stotrani|vishnustotrani,True,गोविन्दाष्टकम्,Sri Vani Vilas Press,1910,CC0 1.0,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,7484,5552,0e3fefa860e2ba807e3a4766016e845163dcbecd0974d6488d50eb83b59729ad,4433875d7e09694cad8c66dcd45be344787f2ec32a21c7c7e0d3754d1ecc03e0,True,govindashtakam,True,True,0,0,9,36,0,1,0,,,,,
bhagavanmanasapuja,भगवन्मानसपूजा,sa,p0,,adishankaracarya,stotrani|vishnustotrani,True,भगवन्मानसपूजा,Sri Vani Vilas Press,1910,CC0 1.0,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,7549,5533,ebef3f96fde93d25e6c8086d3a13d89851edb92aebfe84dd22048b3626982020,aa7d478ef9660fe301517cd104b79985bd642d1f93f52ae43e168ef06c074b86,True,bhagavanmanasapuja,True,True,0,0,10,40,0,1,0,,,,,
mohamudgara,मोहमुद्गरः,sa,p0,,adishankaracarya,stotrani|vishnustotrani,True,मोहमुद्गरः,Sri Vani Vilas Press,1910,CC0 1.0,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,13527,9747,7333a00e7644a72fd41dfde373e975a891bfbc2eb3b58e859651a15c29ec4148,6480e92451cb80843237dae380e1385cccc4c3d2fb2c6045e9827d63a6952e90,True,mohamudgara,True,True,0,0,31,124,0,1,0,,,,,
kanakadharastotram,कनकधारास्तोत्रम्,sa,p0,,adishankaracarya,stotrani,True,कनकधारास्तोत्रम्,Sri Vani Vilas Press,1910,CC0 1.0,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,10328,7640,005765428480619f50d5dd17c5244efcb4dad8a70c568a2d3dd4aa4881caf612,35599b7959c4b5baf6679e87721d9468281e4dbfa435475bd826c70505846c00,True,kanakadharastotram,True,True,0,0,18,72,0,1,0,,,,,
annapurnashtakam,अन्नपूर्णाष्टकम्,sa,p1,,adishankaracarya,stotrani,True,अन्नपूर्णाष्टकम्,Sri Vani Vilas Press,1910,CC0 1.0,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,9006,6726,ed9b250b34997bd46b1acd0ede4f033cb85cfc507ecf25faa0eb266bbc7b429c,31f19e283834585386baca2281b915e6132cefaf8e6d3d401722af4b341ad602,True,annapurnashtakam,True,True,0,0,12,48,0,1,0,,,,,
minakshipancaratnam,मीनाक्षीपञ्चरत्नम्,sa,p0,,adishankaracarya,stotrani,True,मीनाक्षीपञ्चरत्नम्,Sri Vani Vilas Press,1910,CC0 1.0,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,5564,3968,f258e97758a7cfd556e95c88da4566364ddb9bd9d18077ae63408eccd904ead4,60e26dc45875d88be8b711702b9e4988e7dfac1cfa35f5167573ed6442e87892,True,minakshipancaratnam,True,True,0,0,5,20,0,1,0,,,,,
minakshistotram,मीनाक्षीस्तोत्रम्,sa,p0,,adishankaracarya,stotrani,True,मीनाक्षीस्तोत्रम्,Sri Vani Vilas Press,1910,CC0 1.0,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,7074,5226,c11e423fe52bb6f44e926b47cbccca66692b5f5324c22f97d363ac66ce620519,0b7fa2fd71a2454870bdcb319811737a698a694dc0b3ce1286a54d866af411cd,True,minakshistotram,True,True,0,0,8,32,0,1,0,,,,,
dakshinamurtistotram,दक्षिणामूर्तिस्तोत्रम्,sa,p0,,adishankaracarya,stotrani,True,दक्षिणामूर्तिस्तोत्रम्,Sri Vani Vilas Press,1910,CC0 1.0,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,9710,6938,9ca27dd2672853c7ad342c18dc7ae4db498b300214f0c28341e33b0545ee4cd0,954a4c3900fe2e259734bcf900c88dcf0e2c8489eaea820b9a3330670870ba44,True,dakshinamurtistotram,True,True,0,0,19,76,0,1,0,,,,,
kalabhairavashtakam,कालभैरवाष्टकम्,sa,p0,,adishankaracarya,stotrani,True,कालभैरवाष्टकम्,Sri Vani Vilas Press,1910,CC0 1.0,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,6502,4570,c8252d727447c9e9439ac26be29aa5c6377b554124615ff7073623cdfeec8cd9,4f4c45b20949ea83541fbdf0ec45ba86f812c5a1ad3bef212b676134f6923046,True,kalabhairavashtakam,True,True,0,0,9,36,0,1,0,,,,,
narmadashtakam,नर्मदाष्टकम्,sa,p0,,adishankaracarya,stotrani,True,नर्मदाष्टकम्,Sri Vani Vilas Press,1910,CC0 1.0,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,6664,4732,7698d8249abbedbebdf088fb9fc9ab470e57282a9a4a77d25362b78a436e5c8b,4237ca69b71799f849af3914b58914ebbe6f350f89f601959efce3df3f92c77e,True,narmadashtakam,True,True,0,0,9,36,0,1,0,,,,,
yamunashtakam-1,यमुनाष्टकम् (१),sa,p1,,adishankaracarya,stotrani,True,यमुनाष्टकम् (१),Sri Vani Vilas Press,1910,CC0 1.0,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,6181,4312,57c4bca478732af995668acf9472513d0d845f7e1d8d24854360a29d09bf6928,4eeff676dcebcd6a3e22ef9913d2c36985ea835ac9af360f9a9b941be7c0e0ae,True,yamunashtakam-1,True,True,0,0,8,32,0,1,0,,,,,
yamunashtakam-2,यमुनाष्टकम् (२),sa,p1,,adishankaracarya,stotrani,True,यमुनाष्टकम् (२),Sri Vani Vilas Press,1910,CC0 1.0,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,7359,5427,265d85e0bf76dc19a6a9d5e89a9bdd44f75561cdcae58a9c638ff543e39d406b,803f3a08ff48d56ebc1348064f5a274c9ccd97c1126b257dc37ea79237efe34c,True,yamunashtakam-2,True,True,0,0,9,36,0,1,0,,,,,
gangashtakam,गङ्गाष्टकम्,sa,p0,,adishankaracarya,stotrani,True,गङ्गाष्टकम्,Sri Vani Vilas Press,1910,CC0 1.0,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,7053,5121,33ea274ec1afb70bebf583fa5170e3dbdbd03ec245feebad14765e831ed15e15,a4f5eea3c9b1dd6f5d50ac863af6547543395e793bd137e0e3fbb3c4a798cc6e,True,gangashtakam,True,True,0,0,9,36,0,1,0,,,,,
manikarnikashtakam,मणिकर्णिकाष्टकम्,sa,p0,,adishankaracarya,stotrani,True,मणिकर्णिकाष्टकम्,Sri Vani Vilas Press,1910,CC0 1.0,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,7918,5967,1ddb625d425f341549211a165b71d67f55c7ccb7bf924ee7daf6f9541673961b,b92fe3f70fabec371e0016c701abab442f586797d46c3b0802dad290b4ce2bff,True,manikarnikashtakam,True,True,0,0,9,36,0,1,0,,,,,
nirgunamanasapuja,निर्गुणमानसपूजा,sa,p0,,adishankaracarya,stotrani,True,निर्गुणमानसपूजा,Sri Vani Vilas Press,1910,CC0 1.0,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,12710,9664,6583348dfb44ade91f4ab320ee876c2d2b8a8338f90dd78c35723de4eb454132,b47186550b74c63b7d222693ed1e16d54bc94b555b25f26462e56a4de07e7b4a,True,nirgunamanasapuja,True,True,0,0,33,69,0,1,0,,,,,
pratahsmaranastotram,प्रातःस्मरणस्तोत्रम्,sa,p0,,adishankaracarya,stotrani,True,प्रातःस्मरणस्तोत्रम्,Sri Vani Vilas Press,1910,CC0 1.0,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,4054,2542,10136c06d2b059df3ca70a27e2d5bdf3e2ed67003c7d972941c2217000e09750,fe3f5664e7a9bf5900b072a55413c31944ba683f83c807f1ee9b70e01d23b935,True,pratahsmaranastotram,True,True,0,0,4,16,0,1,0,,,,,
jagannathashtakam,जगन्नाथाष्टकम्,sa,p0,,adishankaracarya,stotrani,True,जगन्नाथाष्टकम्,Sri Vani Vilas Press,1910,CC0 1.0,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,6335,4403,bb9e0dad3943f67c31bef6a2929c0948c8eb1cd992f827e1dd4ff21f947a8c4f,0d6690bb1d18935155225faa293dc22c291baab7fe181e064d4b1cb21f1146d5,True,jagannathashtakam,True,True,0,0,8,32,0,1,0,,,,,
shatpadistotram,षट्पदीस्तोत्रम्,sa,p1,,adishankaracarya,vedanta|stotrani,True,षट्पदीस्तोत्रम्,Sri Vani Vilas Press,1910,CC0 1.0,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,4318,2554,7955d027adb7dd0e7688f5606cebe93c90f75122965847b0b5f465067ea2a350,0ef27b0521daf0915a3523843f7480e99ae127200df0d970be418770169d1508,True,shatpadistotram,True,True,0,0,7,28,0,1,0,,,,,
bhramarambashtakam,भ्रमराम्बाष्टकम्,sa,p1,,adishankaracarya,stotrani,True,भ्रमराम्बाष्टकम्,Sri Vani Vilas Press,1910,CC0 1.0,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,7758,5826,a049cac8b964b8931179ff8bc7ffee7afba5c613b9ab789abf9663169c5ee8be,b7acad3e7023690f584744be49578471e61d12fabf1bae1ccf4869bf9c345dfe,True,bhramarambashtakam,True,True,0,0,9,36,0,1,0,,,,,
shivapancaksharanakshatramalastotram,शिवपञ्चाक्षरनक्षत्रमालास्तोत्रम्,sa,p0,,adishankaracarya,stotrani,True,शिवपञ्चाक्षरनक्षत्रमालास्तोत्रम्,Sri Vani Vilas Press,1910,CC0 1.0,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,15768,12219,a91aeb252e1e106aec32f01e57f62159dcc6eb8fed3f09af5652bdb9ef9afa1c,cc8fefc4cb73bbcae8460876122df1dbb5a113d779d60ba9a3c5933dcbe5f87d,True,shivapancaksharanakshatramalastotram,True,True,0,0,28,112,0,1,0,,,,,
dvadashalingastotram,द्वादशलिङ्गस्तोत्रम्,sa,p1,,adishankaracarya,stotrani,True,द्वादशलिङ्गस्तोत्रम्,Sri Vani Vilas Press,1910,CC0 1.0,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,7545,5193,2f4eb3f2eda0f22d3a0135ff1ee994334c4b91bd74bb373f8f54da573c532c61,70ec1c45bf4802f96f32943ffafb7b6309d50f0550c98a0b15e8700f3168250e,True,dvadashalingastotram,True,True,0,0,13,52,0,1,0,,,,,
ardhanarishvarastotram,अर्धनारीश्वरस्तोत्रम्,sa,p1,,adishankaracarya,stotrani,True,अर्धनारीश्वरस्तोत्रम्,Sri Vani Vilas Press,1910,CC0 1.0,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,5782,3763,31079289b8df53ead75a0e34496e8cbd26b621d6aa2c282604ca3b269456b998,41b85859f9c2645bb7ff60535724354d4430961556c15d4bbdd0cdb21a14bda3,True,ardhanarishvarastotram,True,True,0,0,9,36,0,1,0,,,,,
sharadabhujangaprayatashtakam,शारदाभुजंगप्रयाताष्टकम्,sa,p1,,adishankaracarya,stotrani,True,शारदाभुजंगप्रयाताष्टकम्,Sri Vani Vilas Press,1910,CC0 1.0,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,6129,4206,5dacc2a0b94d4d59a77b5cfed46e773de0cff0493e32f569ef870c5dd226fc9c,5c0ae49aa751b805beec941cf23628d7b32716eacc3943ee70a9e3b24901f59d,True,sharadabhujangaprayatashtakam,True,True,0,0,8,32,0,1,0,,,,,
gurvashtakam,गुर्वष्टकम्,sa,p1,,adishankaracarya,stotrani,True,गुर्वष्टकम्,Sri Vani Vilas Press,1910,CC0 1.0,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,6288,4356,8ff6bf48f3601729c87dbcc949d573ab115ed3414073b9151ce6d7bb93269d5c,994a7d34c31a908ec9b158f4b9dd346ad5c3539e421328d37f11dc7269b76758,True,gurvashtakam,True,True,0,0,9,36,0,1,0,,,,,
kashipancakam,काशीपञ्चकम्,sa,p1,,adishankaracarya,stotrani,True,काशीपञ्चकम्,Sri Vani Vilas Press,1910,CC0 1.0,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,4403,2807,ba61788b7fccdf96e8e831b70ab7f5cd89ec24896f145c39aeb73ce9407e539e,bed0b6230a5ba25d37fbad0ac1ff5e6226c7aaacabfc330a854da43563f2f002,True,kashipancakam,True,True,0,0,5,20,0,1,0,,,,,
suvarnamalastuti,सुवर्णमालास्तुतिः,sa,p1,,adishankaracarya,stotrani|shivastotrani,True,सुवर्णमालास्तुतिः,Sri Vani Vilas Press,1910,CC0 1.0,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,19756,14380,db1172d60158d398c91e49ebaaa285447bf57e05f1585eb4ad1d87cb256763aa,53a8dc58846586551ff338186a0f87d18d6f198e62798b93cfa279b668613cb9,True,suvarnamalastuti,True,True,0,0,50,200,0,1,0,,,,,
dashashlokistuti,दशश्लोकीस्तुतिः,sa,p1,,adishankaracarya,stotrani|shivastotrani,True,दशश्लोकीस्तुतिः,Sri Vani Vilas Press,1910,CC0 1.0,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,8383,6367,a1f02695ede93bc56d997b002c72585a12b4e576a46a45768821a616ea330fe5,5d1cfc08e98705bb8e15323d31f45088781066d40600399bd013f34d78973a9c,True,dashashlokistuti,True,True,0,0,10,40,0,1,0,,,,,
dakshinamurtivarnamalastotram,दक्षिणामूर्तिवर्णमालास्तोत्रम्,sa,p1,,adishankaracarya,stotrani|shivastotrani,True,दक्षिणामूर्तिवर्णमालास्तोत्रम्,Sri Vani Vilas Press,1910,CC0 1.0,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,15001,11548,404a2d67bf9050d46a92205cc9e04e296cb955d8d1a8c9b247c877eff07b8821,09527ed59330226b0d037a638dc1881f0f674cf2fd603c6474335c3607ad7609,True,dakshinamurtivarnamalastotram,True,True,0,0,25,100,0,1,0,,,,,
shrimrtyunjayamanasikapujastotram,श्रीमृत्युंजयमानसिकपूजास्तोत्रम्,sa,p1,,adishankaracarya,stotrani|shivastotrani,True,श्रीमृत्युंजयमानसिकपूजास्तोत्रम्,Sri Vani Vilas Press,1910,CC0 1.0,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,21838,16947,8d0cf1dd21692f9a71269771a2395a24a7b2169c44ae2d639c43fe7c13438b8e,ecc0456d6676e9ba60c6da80298d019e9ea60d8ab12b987559c50704417bbd3d,True,shrimrtyunjayamanasikapujastotram,True,True,0,0,46,168,0,1,0,,,,,
