project_madurai_id,work_number,title,author,genre,language,pdf_urls,unicode_urls,agent_can_download_now,acquisition_route,public_use_status,permission_contact,next_action,catalogue_source_url
PM-830-0973,830,"""சோணசைலமாலை"" (குறிப்புரையுடன்) பனுவல் திரட்டு - பாகம் 1",துறைமங்கலம் சிவப்பிரகாச சுவாமிகள்,பிரபந்தம் - மாலை,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0830.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0830.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-831-0974,831,திருச்செந்தில் நிரோட்டக யமகவந்தாதி (குறிப்புரையுடன்) பனுவல் திரட்டு - பாகம் 2,துறைமங்கலம் சிவப்பிரகாச சுவாமிகள்,பிரபந்தம் - அந்தாதி,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0831.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0831.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-832-0975,832,திருவெங்கைக்கோவை (குறிப்புரையுடன்),துறைமங்கலம் சிவப்பிரகாச சுவாமிகள்,பிரபந்தம் - கோவை,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0832.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0832.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-833-0976,833,திருவெங்கைக் கலம்பகம் (குறிப்புரையுடன்),துறைமங்கலம் சிவப்பிரகாச சுவாமிகள்,பிரபந்தம் - கலம்பகம்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0833.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0833.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-834-0977,834,திருவெங்கையுலா,துறைமங்கலம் சிவப்பிரகாச சுவாமிகள்,பிரபந்தம் - உலா,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0834.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0834.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-835-0978,835,ஸ்ரீ சிவஞானபாலைய தேசிகர் கலம்பகம் (குறிப்புரையுடன்),துறைமங்கலம் சிவப்பிரகாச சுவாமிகள்,பிரபந்தம் - கலம்பகம்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0835.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0835.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-836-0979,836,ஸ்ரீ சிவஞானபாலையசுவாமிகள் பிள்ளைத்தமிழ் (குறிப்புரையுடன்),துறைமங்கலம் சிவப்பிரகாச சுவாமிகள்,பிரபந்தம் - பிள்ளைத்தமிழ்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0836.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0836.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-837-0980,837,ஸ்ரீ சிவஞானபாலைய சுவாமிகள் நெஞ்சுவிடுதூது,துறைமங்கலம் சிவப்பிரகாச சுவாமிகள்,பிரபந்தம் - தூது,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0837.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0837.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-838_01-0981,838_01,சிவப்பிரகாச சுவாமிகள் வாழ்க்கை வரலாறும் நூல்கள்களும்,துறைமங்கலம் சிவப்பிரகாச சுவாமிகள்,வாழ்க்கை வரலாறு,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0838_01.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0838_01.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-838_02-0982,838_02,ஸ்ரீ சிவஞானபாலைய சுவாமிகள் தாலாட்டு & திருப்பள்ளியெழுச்சி ( விளக்கக் குறிப்புரையுடன்),துறைமங்கலம் சிவப்பிரகாச சுவாமிகள்,பிரபந்தம் - தாலாட்டு,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0838_02.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0838_02.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-839-0983,839,நெற்றிக் கண் (2 பாகங்களாக),தீபம் நா. பார்த்தசாரதி,நாவல் / புதினம்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0839.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0839.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-840-0984,840,மூலக் கனல் (2 பாகங்களாக),தீபம் நா. பார்த்தசாரதி,நாவல் / புதினம்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0840.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0840.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-841-0985,841,அனிச்ச மலர் (2 பாகங்களாக),தீபம் நா. பார்த்தசாரதி,நாவல் / புதினம்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0841.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0841.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-842-0986,842,கயிலாசநாதர் சதகம்,சிதம்பரம் பிள்ளை,பிரபந்தம் - சதகம்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0842.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0842.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-843-0987,843,அண்ணாமலைச் சதகம்,திருச்சிற்றம்பல நாவலர்,பிரபந்தம் - சதகம்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0843.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0843.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-844-0988,844,அவையாம்பிகை சதகம்,மாயூரம் - நல்லதுக்குடி கிருஷ்ணையர்,பிரபந்தம் - சதகம்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0844.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0844.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-845-0989,845,திருவேங்கட சதகம்,வெண்மணி நாராயண பாரதியார்,பிரபந்தம் - சதகம்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0845.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0845.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-846-0990,846,அருணாசல சதகம்,காஞ்சிபுரம் சபாபதி முதலியார்,பிரபந்தம் - சதகம்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0846.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0846.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-847-0991,847,எம்பிரான் சதகம்,கோபாலகிருஷ்ணதாசர்,பிரபந்தம் - சதகம்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0847.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0847.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-848-0992,848,கோவிந்த சதகம்,நாராயணபாரதியார்,பிரபந்தம் - சதகம்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0848.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0848.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-849-0993,849,தொண்டைமண்டல சதகம்,படிக்காசுப்புலவர்,பிரபந்தம் - சதகம்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0849.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0849.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-850-0994,850,வடவேங்கட நாராயண சதகம்,திவ்யகவி நாராயணதாசரவர்கள்,பிரபந்தம் - சதகம்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0850.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0850.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-851-0995,851,திருத்தொண்டர் சதகம்,மலைக்கொழுந்து நாவலர்,பிரபந்தம் - சதகம்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0851.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0851.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-852_01-0996,852_01,சேது பர்வதவர்த்தனியம்மை பிள்ளைத்தமிழ்,அருணாசலக் கவிராயர்,பிரபந்தம் - பிள்ளைத்தமிழ்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0852_01.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0852_01.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-852_02-0997,852_02,சிவமலைப் பிள்ளைத்தமிழ்,பெயர் தெரியவில்லை,பிரபந்தம் - பிள்ளைத்தமிழ்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0852_02.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0852_02.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-853_01-0998,853_01,மீனாக்ஷி சுந்தரேஸ்வரர் திருவிளையாடல் கோலாட்டக் கும்மி,இராமசுவாமி ஐயர்,பிரபந்தம் - கும்மி,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0853_01.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0853_01.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-853_02-0999,853_02,ஞானக்கும்மி,மதுரை வாலைசாமி சித்தர்ர்,பிரபந்தம் - கும்மி - சித்தர் பாடல்கள்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0853_02.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0853_02.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-854-1000,854,ஸ்ரீ மாரியம்மன் திருவருட் பதிகம் சிந்து & கும்மி,நாராயணசாமி பண்டிதர்,"பிரபந்தம் - சிந்து, கும்மி",Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0854.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0854.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-855-1001,855,சகுந்தலாசரித்திரமென்னும் துஷ்யந்த நாடக கும்மி,கும்பகோணம் சுந்தரம்மாள்,பிரபந்தம் - கும்மி,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0855.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0855.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-856-1002,856,நாலு மந்திரி கும்மி,சின்னத்தம்பி,பிரபந்தம் - கும்மி,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0856.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0856.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-857-1003,857,சித்தர் பாடல்கள் (தொகுப்பு - 8),"பாம்பாட்டிச் சித்தர், சங்கிலிச் சித்தர் & திரிகோணச் சித்தர்",சித்தர் பாடல்கள்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0857.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0857.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-858-1004,858,சித்தர் பாடல்கள் (தொகுப்பு - 9),"மௌனச்சித்தர், புண்ணாக்குச் சித்தர், கஞ்சமலைச் சித்தர் & நொண்டிச் சித்தர்",சித்தர் பாடல்கள்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0858.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0858.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-859-1005,859,"காகபுசுண்டர் ஞானம், அகஸ்தியர் ஞானம், உரோம ரிஷி ஞானம், வால்மீகர் சூத்திர ஞானம் & சுப்பிரமணியர் ஞானம் (சித்தர் பாடல்கள் தொகுப்பு - 10)",சித்தர்கள்,சித்தர் பாடல்கள்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0859.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0859.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-860-1006,860,போற்றித் திரு அகவல்,எ . ஆ. கிருஷ்ண பிள்ளை ஞானசிகாமணி உரையுடன்,பிரபந்தம் - அகவல்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0860.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0860.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-861 (2 parts)-1007,861 (2 parts),இன்பரச ஒப்பாரி (PM 0861_01) சாரதா ஒப்பாரி (PM0861_02),தங்கமுத்துதாஸ்‌,பிரபந்தம் - ஒப்பாரி,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0861.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0861.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-862 (2 parts)-1008,862 (2 parts),"தெய்வலோக ஒப்பாரி (PM 0862_01) ""அமிர்த ஒப்பாரி"" (PM0862_02)",தங்கமுத்துதாஸ்‌,பிரபந்தம் - ஒப்பாரி,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0862.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0862.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-863 (2 parts)-1009,863 (2 parts),மங்கையர்க் குகந்த மனோன்மணி ஒப்பாரி (PM 0863_01) சிங்கப்பூர் ஒப்பாரி (PM0863_02),தங்கமுத்துதாஸ்‌,பிரபந்தம் - ஒப்பாரி,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0863.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0863.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-864-1010,864,மன்மதன் ஒப்பாரி,?,பிரபந்தம் - ஒப்பாரி,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0864.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0864.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-865-1011,865,கொங்கு மண்டல சதகம்,கார்மேகக் கவிஞர்,பிரபந்தம் - சதகம்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0865.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0865.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-866-1012,866,சிவசங்கர சதகம்,எழுமூர் வீராசாமி உபாத்தியாயர்,பிரபந்தம் - சதகம்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0866.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0866.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-867-1013,867,குருநாத சதகம்,கருணையா நந்தசுவாமிகள்,பிரபந்தம் - சதகம்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0867.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0867.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-868-1014,868,நந்தமண்டல சதகம் (உரையுடன்),காஞ்சிபுரம் மாத்ரு பூதையரவர்கள்,பிரபந்தம் - சதகம்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0868.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0868.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-869-1015,869,இணுவில் செகராசப்பிள்ளையார் பிள்ளைத் தமிழ்,ச.வே. பஞ்சாட்சரம்,பிரபந்தம் - பிள்ளைத் தமிழ்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0869.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0869.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-870_01-1016,870_01,"குமரதாலாட்டு, சிதம்பரத்தாலாட்டு & மதுரை மீனாட்சியம்மன் தாலாட்டு",திருப்போரூர் டி. கோபால் நாயகர் அவர்களாற்றமது,பிரபந்தம் - தாலாட்டு,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0870_01.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0870_01.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-870_02-1017,870_02,ஆண் பெண் தர்க்க அதிசய அலங்காரம்,முத்துசாமி பாண்டியர்,பிரபந்தம் - அலங்காரம்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0870_02.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0870_02.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-871-1018,871,அநுமார் பிள்ளைத்தமிழ்,சீர்காழி அருணாசலக் கவிராயர்,பிரபந்தம் - பிள்ளைத் தமிழ்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0871.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0871.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-872-1019,872,வத்ஸலாவின் வாழ்க்கை (சிறுகதைகள்),சாவி (எஸ். விஸ்வநாதன்),சிறுகதைகள்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0872.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0872.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
