queue_id,source_record_id,record_type,title,provider,planning_bucket,priority,primary_route,source_url,rights_clearance_status,status_basis,manual_note,done_definition
AQ-04743,GP-673f25be07174db38a587c0f,GITA_PRESS_PRODUCT,Gita Dainandini(Delux Edition),Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/gita-dainandinidelux-edition,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04744,GP-673f25be07174db38a587c10,GITA_PRESS_PRODUCT,Gita Dainandani - Daily Spiritual Companion Inspired by the Teachings of the Bhagavad Gita | Language: Bangla | Code: 2280,Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/gita-dainandani-bangla,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04745,GP-673f25be07174db38a587c11,GITA_PRESS_PRODUCT,Gita Dainandani - Daily Spiritual Companion Inspired by the Teachings of the Bhagavad Gita | Language: Oriya | Code: 2281,Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/gita-dainandani-daily-spiritual-companion-inspired-by-the-teachings-of-the-bhagavad-gita-or-language-oriya-or-code-2281,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04746,GP-673f25be07174db38a587c12,GITA_PRESS_PRODUCT,Gita Dainandani - Daily Spiritual Companion Inspired by the Teachings of the Bhagavad Gita | Language: Telugu | Code: 2282,Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/gita-dainandani-daily-spiritual-companion-inspired-by-the-teachings-of-the-bhagavad-gita-or-language-telugu-or-code-2282,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04747,GP-673f25be07174db38a587c13,GITA_PRESS_PRODUCT,Shrimad Bhagavad Gita Sachitra ( With English Translation ) | Language: English | Code: 2283,Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/shrimad-bhagavad-gita-sachitra-with-english-translation-or-language-english-or-code-2283,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04748,GP-673f25be07174db38a587c14,GITA_PRESS_PRODUCT,Shri Ramacharitamans Sundarkand | Language: Gujarati | Code: 2284,Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/shri-ramacharitamans-sundarkand-or-language-gujarati-or-code-2284,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04749,GP-673f25be07174db38a587c15,GITA_PRESS_PRODUCT,SHRI GYANESHWARI SATIK  (Gujarati),Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/shri-gyaneshwari-satik-gujarati,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04750,GP-673f25be07174db38a587c16,GITA_PRESS_PRODUCT,Sachitra Shri Ramacharitamanasa Sundarkand (Mool) (Gujarati),Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/sachitra-shri-ramacharitamanasa-sundarkand-mool-gujarati,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04751,GP-673f25be07174db38a587c17,GITA_PRESS_PRODUCT,Sri Lalita Vishnusahasranama stotra manjari  (Telugu),Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/sri-lalita-vishnusahasranama-stotra-manjari-telugu,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04752,GP-673f25be07174db38a587c18,GITA_PRESS_PRODUCT,Sri Sri Gita Ramayan  (Bangla),Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/sri-sri-gita-ramayan-bangla,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04753,GP-673f25be07174db38a587c19,GITA_PRESS_PRODUCT,Bhagwat Navneet (Bangla),Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/bhagwat-navneet-bangla,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04754,GP-673f25be07174db38a587c1a,GITA_PRESS_PRODUCT,Matasyamahapuran  (Gujarati),Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/matasyamahapuran-gujarati,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04755,GP-673f25be07174db38a587c1b,GITA_PRESS_PRODUCT,JIVAN KA SATYA  (Bangla),Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/jivan-ka-satya-bangla,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04756,GP-673f25be07174db38a587c1c,GITA_PRESS_PRODUCT,AHCHHE BANO  (Bangla),Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/ahchhe-bano-bangla,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04757,GP-673f25be07174db38a587c1d,GITA_PRESS_PRODUCT,Satsang Ka Prasad (Bangla),Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/satsang-ka-prasad-bangla,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04758,GP-673f25be07174db38a587c1e,GITA_PRESS_PRODUCT,Chitramaya Shri Ramcharitmanas Hindi – Illustrated Hindi Edition of Goswami Tulsidas Ji’s Ramayana | Gita Press Gorakhpur Publication,Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/chitramaya-shri-ramcharitmanas-hindi-illustrated-hindi-edition-of-goswami-tulsidas-jis-ramayana-or-gita-press-gorakhpur-publication,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04759,GP-673f25be07174db38a587c1f,GITA_PRESS_PRODUCT,Gita Tattva Vivechani by Shri Jayadayal Ji Goyandka | Language: Hindi | Code: 2296,Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/gita-tattva-vivechani-by-shri-jayadayal-ji-goyandka-or-language-hindi-or-code-2296,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04760,GP-673f25be07174db38a587c20,GITA_PRESS_PRODUCT,Shrimad Bhagavad Gita – With Shridhar Swami’s Commentary | Language: Hindi | Code: 2297,Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/shrimad-bhagavad-gita-with-shridhar-swamis-commentary-or-language-hindi-or-code-2297,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04761,GP-673f25be07174db38a587c21,GITA_PRESS_PRODUCT,Gita Tattva Vivechani by Shri Jayadayal Ji Goyandka | Language: Assamiya | Code: 2298,Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/gita-tattva-vivechani-by-shri-jayadayal-ji-goyandka-or-language-assamiya-or-code-2298,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04762,GP-673f25be07174db38a587c22,GITA_PRESS_PRODUCT,Vyavhar-Dharshan-Piyus,Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/vyavhar-dharshan-piyus,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04763,GP-673f25be07174db38a587c23,GITA_PRESS_PRODUCT,Antyakarm Saradh Parkash,Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/antyakarm-saradh-parkash,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04764,GP-673f25be07174db38a587c24,GITA_PRESS_PRODUCT,KASHI DARSHAN,Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/kashi-darshan,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04765,GP-673f25be07174db38a587c25,GITA_PRESS_PRODUCT,AYODHYA - MAHATMYA,Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/ayodhya-mahatmya,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04766,GP-673f25be07174db38a587c26,GITA_PRESS_PRODUCT,GAYATRI RAMAYNAMU TELUGU,Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/gayatri-ramaynamu-telugu,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04767,GP-673f25be07174db38a587c27,GITA_PRESS_PRODUCT,Chitramaya Shri Durga Saptashati | Language: Hindi | Code: 2304,Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/chitramaya-shri-durga-saptashati-or-language-hindi-or-code-2304,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04768,GP-673f25be07174db38a587c28,GITA_PRESS_PRODUCT,SRI RAMKRISHNA PARAMHANS (MARATHI),Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/sri-ramkrishna-paramhans-marathi,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04769,GP-673f25be07174db38a587c29,GITA_PRESS_PRODUCT,Shrimadbhagwatgita (Sachitra),Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/shrimadbhagwatgita-sachitra,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04770,GP-673f25be07174db38a587c2a,GITA_PRESS_PRODUCT,Gita-Gyan-Praveshika (BANGLA),Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/gita-gyan-praveshika-bangla,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04771,GP-673f25be07174db38a587c2b,GITA_PRESS_PRODUCT,Sachitra Shri Ramacharitamanasa Sundarkand (Mool),Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/sachitra-shri-ramacharitamanasa-sundarkand-mool,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04772,GP-673f25be07174db38a587c2c,GITA_PRESS_PRODUCT,Bhagavat  Sridhari Teeka (5 Volumes),Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/bhagavat-sridhari-teeka-5-volumes,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04773,GP-673f25be07174db38a587c2d,GITA_PRESS_PRODUCT,DAIVISAMPADA ANK,Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/daivisampada-ank,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04774,GP-673f25be07174db38a587c2e,GITA_PRESS_PRODUCT,Vastavik Tyaga  BANGLA,Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/vastavik-tyaga-bangla,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04775,GP-673f25be07174db38a587c2f,GITA_PRESS_PRODUCT,Shrimadbhagwatgita (Sachitra),Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/shrimadbhagwatgita-sachitra-1,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04776,GP-673f25be07174db38a587c30,GITA_PRESS_PRODUCT,Shrinarayaniyam satik MALYALAM,Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/shrinarayaniyam-satik-malyalam,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04777,GP-673f25be07174db38a587c31,GITA_PRESS_PRODUCT,Ashtavinayaka Bangla,Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/ashtavinayaka-bangla,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04778,GP-673f25be07174db38a587c32,GITA_PRESS_PRODUCT,Chitrmay Sankshipta Shiv Puran,Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/chitrmay-sankshipta-shiv-puran,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04779,GP-673f25be07174db38a587c33,GITA_PRESS_PRODUCT,Gita-Sangrah – Volume 2 Gucchhkk Sanskrit–Hindi Compilation | Language: Hindi | Code: 2319,Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/gita-sangrah-volume-2-gucchhkk-sanskrit-hindi-compilation-or-language-hindi-or-code-2319,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04780,GP-673f25be07174db38a587c34,GITA_PRESS_PRODUCT,Srimad Bhagavat Mahapurana Part-1 of 2 by Shri Maharishi Vedavyasa | Language: Nepali | Code: 2320,Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/srimad-bhagavat-mahapurana-part-1-of-2-by-shri-maharishi-vedavyasa-or-language-nepali-or-code-2320,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04781,GP-673f25be07174db38a587c35,GITA_PRESS_PRODUCT,Srimad Bhagavat Mahapurana (NEPALI ) PART-2,Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/srimad-bhagavat-mahapurana-nepali-part-2,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04782,GP-673f25be07174db38a587c36,GITA_PRESS_PRODUCT,Gazal-Gita | Language: Hindi | Code: 2322,Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/gazal-gita-or-language-hindi-or-code-2322,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04783,GP-673f25be07174db38a587c37,GITA_PRESS_PRODUCT,Shri Bhakt charit amrit (Oriya),Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/shri-bhakt-charit-amrit-oriya,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04784,GP-673f25be07174db38a587c38,GITA_PRESS_PRODUCT,Nitya pathaniya gitaji ke panch shlok,Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/nitya-pathaniya-gitaji-ke-panch-shlok,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04785,GP-673f25be07174db38a587c39,GITA_PRESS_PRODUCT,Shrishivmahapuran Purvardh (NEPALI ) Part I,Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/shrishivmahapuran-purvardh-nepali-part-i,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04786,GP-673f25be07174db38a587c3a,GITA_PRESS_PRODUCT,Shrishivmahapuran Purvardh (NEPALI ) Part II,Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/shrishivmahapuran-purvardh-nepali-part-ii,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04787,GP-673f25be07174db38a587c3b,GITA_PRESS_PRODUCT,Srimad Bhagavata Mahapurana (TELUGU),Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/srimad-bhagavata-mahapurana-telugu,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04788,GP-673f25be07174db38a587c3c,GITA_PRESS_PRODUCT,SHRUTI - VACHNAMRIT,Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/shruti-vachnamrit,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04789,GP-673f25be07174db38a587c3d,GITA_PRESS_PRODUCT,Sri Vishnu Puran (Nepali),Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/sri-vishnu-puran-nepali,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04790,GP-673f25be07174db38a587c3e,GITA_PRESS_PRODUCT,SANKSHIPT ANAND RAMAYAN ANK,Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/sankshipt-anand-ramayan-ank,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04791,GP-673f25be07174db38a587c3f,GITA_PRESS_PRODUCT,Kalyan – Shri Ramank (Special Annual Issue – Year 46) | Language: Hindi | Code: 2331,Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/kalyan-shri-ramank-special-annual-issue-year-46-or-language-hindi-or-code-2331,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04792,GP-673f25be07174db38a587c40,GITA_PRESS_PRODUCT,"Srimad Devi-Bhagavata Mahapuran – Volume I (Hindi, Illustrated Edition, with Simple Commentary) | Language: Nepali | Code: 2332",Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/srimad-devi-bhagavata-mahapuran-volume-i-hindi-illustrated-edition-with-simple-commentary-or-language-nepali-or-code-2332,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04793,GP-673f25be07174db38a587c41,GITA_PRESS_PRODUCT,"Srimad Devi-Bhagavat Mahapuraṇ – Volume 2 (Hindi, Illustrated Edition, with Simple Commentary) | Language: Nepali | Code: 2333",Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/srimad-devi-bhagavat-mahapura-volume-2-hindi-illustrated-edition-with-simple-commentary-or-language-nepali-or-code-2333,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
AQ-04794,GP-673f25be07174db38a587c42,GITA_PRESS_PRODUCT,Chitramay Shrimad Bhagavad Gita – Gita-Prabodhani Tika | Language: Hindi | Code: 2335,Gita Press,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,GITA_PRESS_PARTNERSHIP,https://gitapress.org/product/chitramay-shrimad-bhagavad-gita-gita-prabodhani-tika-or-language-hindi-or-code-2335,PARTNERSHIP_PERMISSION_PENDING,"Live product metadata is indexed; masters, rights, acceptance and content indexing await partnership.",,Exact publisher master delivered or product lawfully acquired; rights grant recorded; completeness accepted; content search index verified.
